time,pid_tb.integral[31:0]
12132900000,-146121
12132900000,-145883
12140100000,-145883
12140100000,-145645
12147300000,-145645
12147300000,-145407
12154500000,-145407
12154500000,-145170
12161700000,-145170
12161700000,-144933
12168900000,-144933
12168900000,-144697
12176100000,-144697
12176100000,-144461
12183300000,-144461
12183300000,-144225
12190500000,-144225
12190500000,-143990
12197700000,-143990
12197700000,-143755
12204900000,-143755
12204900000,-143521
12212100000,-143521
12212100000,-143287
12219300000,-143287
12219300000,-143053
12226500000,-143053
12226500000,-142820
12233700000,-142820
12233700000,-142587
12240900000,-142587
12240900000,-142354
12248100000,-142354
12248100000,-142122
12255300000,-142122
12255300000,-141890
12262500000,-141890
12262500000,-141659
12269700000,-141659
12269700000,-141428
12276900000,-141428
12276900000,-141197
12284100000,-141197
12284100000,-140967
12291300000,-140967
12291300000,-140737
12298500000,-140737
12298500000,-140507
12305700000,-140507
12305700000,-140278
12312900000,-140278
12312900000,-140049
12320100000,-140049
12320100000,-139821
12327300000,-139821
12327300000,-139593
12334500000,-139593
12334500000,-139365
12341700000,-139365
12341700000,-139138
12348900000,-139138
12348900000,-138911
12356100000,-138911
12356100000,-138684
12363300000,-138684
12363300000,-138458
12370500000,-138458
12370500000,-138232
12377700000,-138232
12377700000,-138007
12384900000,-138007
12384900000,-137782
12392100000,-137782
12392100000,-137557
12399300000,-137557
12399300000,-137333
12406500000,-137333
12406500000,-137109
12413700000,-137109
12413700000,-136885
12420900000,-136885
12420900000,-136662
12428100000,-136662
12428100000,-136439
12435300000,-136439
12435300000,-136216
12442500000,-136216
12442500000,-135994
12449700000,-135994
12449700000,-135772
12456900000,-135772
12456900000,-135551
12464100000,-135551
12464100000,-135330
12471300000,-135330
12471300000,-135109
12478500000,-135109
12478500000,-134889
12485700000,-134889
12485700000,-134669
12492900000,-134669
12492900000,-134449
12500100000,-134449
12500100000,-134230
12507300000,-134230
12507300000,-134011
12514500000,-134011
12514500000,-133792
12521700000,-133792
12521700000,-133574
12528900000,-133574
12528900000,-133356
12536100000,-133356
12536100000,-133139
12543300000,-133139
12543300000,-132922
12550500000,-132922
12550500000,-132705
12557700000,-132705
12557700000,-132489
12564900000,-132489
12564900000,-132273
12572100000,-132273
12572100000,-132057
12579300000,-132057
12579300000,-131842
12586500000,-131842
12586500000,-131627
12593700000,-131627
12593700000,-131412
12600900000,-131412
12600900000,-131198
12608100000,-131198
12608100000,-130984
12615300000,-130984
12615300000,-130770
12622500000,-130770
12622500000,-130557
12629700000,-130557
12629700000,-130344
12636900000,-130344
12636900000,-130131
12644100000,-130131
12644100000,-129919
12651300000,-129919
12651300000,-129707
12658500000,-129707
12658500000,-129495
12665700000,-129495
12665700000,-129284
12672900000,-129284
12672900000,-129073
12680100000,-129073
12680100000,-128862
12687300000,-128862
12687300000,-128652
12694500000,-128652
12694500000,-128442
12701700000,-128442
12701700000,-128233
12708900000,-128233
12708900000,-128024
12716100000,-128024
12716100000,-127815
12723300000,-127815
12723300000,-127607
12730500000,-127607
12730500000,-127399
12737700000,-127399
12737700000,-127191
12744900000,-127191
12744900000,-126984
12752100000,-126984
12752100000,-126777
12759300000,-126777
12759300000,-126570
12766500000,-126570
12766500000,-126364
12773700000,-126364
12773700000,-126158
12780900000,-126158
12780900000,-125952
12788100000,-125952
12788100000,-125747
12795300000,-125747
12795300000,-125542
12802500000,-125542
12802500000,-125337
12809700000,-125337
12809700000,-125133
12816900000,-125133
12816900000,-124929
12824100000,-124929
12824100000,-124725
12831300000,-124725
12831300000,-124522
12838500000,-124522
12838500000,-124319
12845700000,-124319
12845700000,-124116
12852900000,-124116
12852900000,-123914
12860100000,-123914
12860100000,-123712
12867300000,-123712
12867300000,-123510
12874500000,-123510
12874500000,-123309
12881700000,-123309
12881700000,-123108
12888900000,-123108
12888900000,-122907
12896100000,-122907
12896100000,-122707
12903300000,-122707
12903300000,-122507
12910500000,-122507
12910500000,-122307
12917700000,-122307
12917700000,-122108
12924900000,-122108
12924900000,-121909
12932100000,-121909
12932100000,-121710
12939300000,-121710
12939300000,-121512
12946500000,-121512
12946500000,-121314
12953700000,-121314
12953700000,-121116
12960900000,-121116
12960900000,-120918
12968100000,-120918
12968100000,-120721
12975300000,-120721
12975300000,-120524
12982500000,-120524
12982500000,-120327
12989700000,-120327
12989700000,-120131
12996900000,-120131
12996900000,-119935
13004100000,-119935
13004100000,-119739
13011300000,-119739
13011300000,-119544
13018500000,-119544
13018500000,-119349
13025700000,-119349
13025700000,-119154
13032900000,-119154
13032900000,-118960
13040100000,-118960
13040100000,-118766
13047300000,-118766
13047300000,-118572
13054500000,-118572
13054500000,-118379
13061700000,-118379
13061700000,-118186
13068900000,-118186
13068900000,-117993
13076100000,-117993
13076100000,-117801
13083300000,-117801
13083300000,-117609
13090500000,-117609
13090500000,-117417
13097700000,-117417
13097700000,-117226
13104900000,-117226
13104900000,-117035
13112100000,-117035
13112100000,-116844
13119300000,-116844
13119300000,-116653
13126500000,-116653
13126500000,-116463
13133700000,-116463
13133700000,-116273
13140900000,-116273
13140900000,-116083
13148100000,-116083
13148100000,-115894
13155300000,-115894
13155300000,-115705
13162500000,-115705
13162500000,-115516
13169700000,-115516
13169700000,-115328
13176900000,-115328
13176900000,-115140
13184100000,-115140
13184100000,-114952
13191300000,-114952
13191300000,-114765
13198500000,-114765
13198500000,-114578
13205700000,-114578
13205700000,-114391
13212900000,-114391
13212900000,-114204
13220100000,-114204
13220100000,-114018
13227300000,-114018
13227300000,-113832
13234500000,-113832
13234500000,-113646
13241700000,-113646
13241700000,-113461
13248900000,-113461
13248900000,-113276
13256100000,-113276
13256100000,-113091
13263300000,-113091
13263300000,-112907
13270500000,-112907
13270500000,-112723
13277700000,-112723
13277700000,-112539
13284900000,-112539
13284900000,-112355
13292100000,-112355
13292100000,-112172
13299300000,-112172
13299300000,-111989
13306500000,-111989
13306500000,-111806
13313700000,-111806
13313700000,-111624
13320900000,-111624
13320900000,-111442
13328100000,-111442
13328100000,-111260
13335300000,-111260
13335300000,-111079
13342500000,-111079
13342500000,-110898
13349700000,-110898
13349700000,-110717
13356900000,-110717
13356900000,-110536
13364100000,-110536
13364100000,-110356
13371300000,-110356
13371300000,-110176
13378500000,-110176
13378500000,-109996
13385700000,-109996
13385700000,-109817
13392900000,-109817
13392900000,-109638
13400100000,-109638
13400100000,-109459
13407300000,-109459
13407300000,-109281
13414500000,-109281
13414500000,-109103
13421700000,-109103
13421700000,-108925
13428900000,-108925
13428900000,-108747
13436100000,-108747
13436100000,-108570
13443300000,-108570
13443300000,-108393
13450500000,-108393
13450500000,-108216
13457700000,-108216
13457700000,-108040
13464900000,-108040
13464900000,-107864
13472100000,-107864
13472100000,-107688
13479300000,-107688
13479300000,-107512
13486500000,-107512
13486500000,-107337
13493700000,-107337
13493700000,-107162
13500900000,-107162
13500900000,-106987
13508100000,-106987
13508100000,-106813
13515300000,-106813
13515300000,-106639
13522500000,-106639
13522500000,-106465
13529700000,-106465
13529700000,-106291
13536900000,-106291
13536900000,-106118
13544100000,-106118
13544100000,-105945
13551300000,-105945
13551300000,-105772
13558500000,-105772
13558500000,-105600
13565700000,-105600
13565700000,-105428
13572900000,-105428
13572900000,-105256
13580100000,-105256
13580100000,-105084
13587300000,-105084
13587300000,-104913
13594500000,-104913
13594500000,-104742
13601700000,-104742
13601700000,-104571
13608900000,-104571
13608900000,-104400
13616100000,-104400
13616100000,-104230
13623300000,-104230
13623300000,-104060
13630500000,-104060
13630500000,-103890
13637700000,-103890
13637700000,-103721
13644900000,-103721
13644900000,-103552
13652100000,-103552
13652100000,-103383
13659300000,-103383
13659300000,-103214
13666500000,-103214
13666500000,-103046
13673700000,-103046
13673700000,-102878
13680900000,-102878
13680900000,-102710
13688100000,-102710
13688100000,-102543
13695300000,-102543
13695300000,-102376
13702500000,-102376
13702500000,-102209
13709700000,-102209
13709700000,-102042
13716900000,-102042
13716900000,-101876
13724100000,-101876
13724100000,-101710
13731300000,-101710
13731300000,-101544
13738500000,-101544
13738500000,-101378
13745700000,-101378
13745700000,-101213
13752900000,-101213
13752900000,-101048
13760100000,-101048
13760100000,-100883
13767300000,-100883
13767300000,-100718
13774500000,-100718
13774500000,-100554
13781700000,-100554
13781700000,-100390
13788900000,-100390
13788900000,-100226
13796100000,-100226
13796100000,-100063
13803300000,-100063
13803300000,-99900
13810500000,-99900
13810500000,-99737
13817700000,-99737
13817700000,-99574
13824900000,-99574
13824900000,-99412
13832100000,-99412
13832100000,-99250
13839300000,-99250
13839300000,-99088
13846500000,-99088
13846500000,-98926
13853700000,-98926
13853700000,-98765
13860900000,-98765
13860900000,-98604
13868100000,-98604
13868100000,-98443
13875300000,-98443
13875300000,-98282
13882500000,-98282
13882500000,-98122
13889700000,-98122
13889700000,-97962
13896900000,-97962
13896900000,-97802
13904100000,-97802
13904100000,-97643
13911300000,-97643
13911300000,-97484
13918500000,-97484
13918500000,-97325
13925700000,-97325
13925700000,-97166
13932900000,-97166
13932900000,-97008
13940100000,-97008
13940100000,-96850
13947300000,-96850
13947300000,-96692
13954500000,-96692
13954500000,-96534
13961700000,-96534
13961700000,-96377
13968900000,-96377
13968900000,-96220
13976100000,-96220
13976100000,-96063
13983300000,-96063
13983300000,-95906
13990500000,-95906
13990500000,-95750
13997700000,-95750
13997700000,-95594
14004900000,-95594
14004900000,-95438
14012100000,-95438
14012100000,-95282
14019300000,-95282
14019300000,-95127
14026500000,-95127
14026500000,-94972
14033700000,-94972
14033700000,-94817
14040900000,-94817
14040900000,-94662
14048100000,-94662
14048100000,-94508
14055300000,-94508
14055300000,-94354
14062500000,-94354
14062500000,-94200
14069700000,-94200
14069700000,-94046
14076900000,-94046
14076900000,-93893
14084100000,-93893
14084100000,-93740
14091300000,-93740
14091300000,-93587
14098500000,-93587
14098500000,-93434
14105700000,-93434
14105700000,-93282
14112900000,-93282
14112900000,-93130
14120100000,-93130
14120100000,-92978
14127300000,-92978
14127300000,-92826
14134500000,-92826
14134500000,-92675
14141700000,-92675
14141700000,-92524
14148900000,-92524
14148900000,-92373
14156100000,-92373
14156100000,-92222
14163300000,-92222
14163300000,-92072
14170500000,-92072
14170500000,-91922
14177700000,-91922
14177700000,-91772
14184900000,-91772
14184900000,-91622
14192100000,-91622
14192100000,-91473
14199300000,-91473
14199300000,-91324
14206500000,-91324
14206500000,-91175
14213700000,-91175
14213700000,-91026
14220900000,-91026
14220900000,-90878
14228100000,-90878
14228100000,-90730
14235300000,-90730
14235300000,-90582
14242500000,-90582
14242500000,-90434
14249700000,-90434
14249700000,-90286
14256900000,-90286
14256900000,-90139
14264100000,-90139
14264100000,-89992
14271300000,-89992
14271300000,-89845
14278500000,-89845
14278500000,-89698
14285700000,-89698
14285700000,-89552
14292900000,-89552
14292900000,-89406
14300100000,-89406
14300100000,-89260
14307300000,-89260
14307300000,-89114
14314500000,-89114
14314500000,-88969
14321700000,-88969
14321700000,-88824
14328900000,-88824
14328900000,-88679
14336100000,-88679
14336100000,-88534
14343300000,-88534
14343300000,-88390
14350500000,-88390
14350500000,-88246
14357700000,-88246
14357700000,-88102
14364900000,-88102
14364900000,-87958
14372100000,-87958
14372100000,-87815
14379300000,-87815
14379300000,-87672
14386500000,-87672
14386500000,-87529
14393700000,-87529
14393700000,-87386
14400900000,-87386
14400900000,-87244
14408100000,-87244
14408100000,-87102
14415300000,-87102
14415300000,-86960
14422500000,-86960
14422500000,-86818
14429700000,-86818
14429700000,-86676
14436900000,-86676
14436900000,-86535
14444100000,-86535
14444100000,-86394
14451300000,-86394
14451300000,-86253
14458500000,-86253
14458500000,-86112
14465700000,-86112
14465700000,-85972
14472900000,-85972
14472900000,-85832
14480100000,-85832
14480100000,-85692
14487300000,-85692
14487300000,-85552
14494500000,-85552
14494500000,-85413
14501700000,-85413
14501700000,-85274
14508900000,-85274
14508900000,-85135
14516100000,-85135
14516100000,-84996
14523300000,-84996
14523300000,-84857
14530500000,-84857
14530500000,-84719
14537700000,-84719
14537700000,-84581
14544900000,-84581
14544900000,-84443
14552100000,-84443
14552100000,-84305
14559300000,-84305
14559300000,-84168
14566500000,-84168
14566500000,-84031
14573700000,-84031
14573700000,-83894
14580900000,-83894
14580900000,-83757
14588100000,-83757
14588100000,-83620
14595300000,-83620
14595300000,-83484
14602500000,-83484
14602500000,-83348
14609700000,-83348
14609700000,-83212
14616900000,-83212
14616900000,-83076
14624100000,-83076
14624100000,-82941
14631300000,-82941
14631300000,-82806
14638500000,-82806
14638500000,-82671
14645700000,-82671
14645700000,-82536
14652900000,-82536
14652900000,-82401
14660100000,-82401
14660100000,-82267
14667300000,-82267
14667300000,-82133
14674500000,-82133
14674500000,-81999
14681700000,-81999
14681700000,-81865
14688900000,-81865
14688900000,-81732
14696100000,-81732
14696100000,-81599
14703300000,-81599
14703300000,-81466
14710500000,-81466
14710500000,-81333
14717700000,-81333
14717700000,-81200
14724900000,-81200
14724900000,-81068
14732100000,-81068
14732100000,-80936
14739300000,-80936
14739300000,-80804
14746500000,-80804
14746500000,-80672
14753700000,-80672
14753700000,-80541
14760900000,-80541
14760900000,-80410
14768100000,-80410
14768100000,-80279
14775300000,-80279
14775300000,-80148
14782500000,-80148
14782500000,-80017
14789700000,-80017
14789700000,-79887
14796900000,-79887
14796900000,-79757
14804100000,-79757
14804100000,-79627
14811300000,-79627
14811300000,-79497
14818500000,-79497
14818500000,-79367
14825700000,-79367
14825700000,-79238
14832900000,-79238
14832900000,-79109
14840100000,-79109
14840100000,-78980
14847300000,-78980
14847300000,-78851
14854500000,-78851
14854500000,-78722
14861700000,-78722
14861700000,-78594
14868900000,-78594
14868900000,-78466
14876100000,-78466
14876100000,-78338
14883300000,-78338
14883300000,-78210
14890500000,-78210
14890500000,-78083
14897700000,-78083
14897700000,-77956
14904900000,-77956
14904900000,-77829
14912100000,-77829
14912100000,-77702
14919300000,-77702
14919300000,-77575
14926500000,-77575
14926500000,-77449
14933700000,-77449
14933700000,-77323
14940900000,-77323
14940900000,-77197
14948100000,-77197
14948100000,-77071
14955300000,-77071
14955300000,-76945
14962500000,-76945
14962500000,-76820
14969700000,-76820
14969700000,-76695
14976900000,-76695
14976900000,-76570
14984100000,-76570
14984100000,-76445
14991300000,-76445
14991300000,-76320
14998500000,-76320
14998500000,-76196
15005700000,-76196
15005700000,-76072
15012900000,-76072
15012900000,-75948
15020100000,-75948
15020100000,-75824
15027300000,-75824
15027300000,-75700
15034500000,-75700
15034500000,-75577
15041700000,-75577
15041700000,-75454
15048900000,-75454
15048900000,-75331
15056100000,-75331
15056100000,-75208
15063300000,-75208
15063300000,-75085
15070500000,-75085
15070500000,-74963
15077700000,-74963
15077700000,-74841
15084900000,-74841
15084900000,-74719
15092100000,-74719
15092100000,-74597
15099300000,-74597
15099300000,-74475
15106500000,-74475
15106500000,-74354
15113700000,-74354
15113700000,-74233
15120900000,-74233
15120900000,-74112
15128100000,-74112
15128100000,-73991
15135300000,-73991
15135300000,-73870
15142500000,-73870
15142500000,-73750
15149700000,-73750
15149700000,-73630
15156900000,-73630
15156900000,-73510
15164100000,-73510
15164100000,-73390
15171300000,-73390
15171300000,-73270
15178500000,-73270
15178500000,-73151
15185700000,-73151
15185700000,-73032
15192900000,-73032
15192900000,-72913
15200100000,-72913
15200100000,-72794
15207300000,-72794
15207300000,-72675
15214500000,-72675
15214500000,-72557
15221700000,-72557
15221700000,-72439
15228900000,-72439
15228900000,-72321
15236100000,-72321
15236100000,-72203
15243300000,-72203
15243300000,-72085
15250500000,-72085
15250500000,-71968
15257700000,-71968
15257700000,-71851
15264900000,-71851
15264900000,-71734
15272100000,-71734
15272100000,-71617
15279300000,-71617
15279300000,-71500
15286500000,-71500
15286500000,-71383
15293700000,-71383
15293700000,-71267
15300900000,-71267
15300900000,-71151
15308100000,-71151
15308100000,-71035
15315300000,-71035
15315300000,-70919
15322500000,-70919
15322500000,-70803
15329700000,-70803
15329700000,-70688
15336900000,-70688
15336900000,-70573
15344100000,-70573
15344100000,-70458
15351300000,-70458
15351300000,-70343
15358500000,-70343
15358500000,-70228
15365700000,-70228
15365700000,-70114
15372900000,-70114
15372900000,-70000
15380100000,-70000
15380100000,-69886
15387300000,-69886
15387300000,-69772
15394500000,-69772
15394500000,-69658
15401700000,-69658
15401700000,-69544
15408900000,-69544
15408900000,-69431
15416100000,-69431
15416100000,-69318
15423300000,-69318
15423300000,-69205
15430500000,-69205
15430500000,-69092
15437700000,-69092
15437700000,-68979
15444900000,-68979
15444900000,-68867
15452100000,-68867
15452100000,-68755
15459300000,-68755
15459300000,-68643
15466500000,-68643
15466500000,-68531
15473700000,-68531
15473700000,-68419
15480900000,-68419
15480900000,-68308
15488100000,-68308
15488100000,-68197
15495300000,-68197
15495300000,-68086
15502500000,-68086
15502500000,-67975
15509700000,-67975
15509700000,-67864
15516900000,-67864
15516900000,-67753
15524100000,-67753
15524100000,-67643
15531300000,-67643
15531300000,-67533
15538500000,-67533
15538500000,-67423
15545700000,-67423
15545700000,-67313
15552900000,-67313
15552900000,-67203
15560100000,-67203
15560100000,-67094
15567300000,-67094
15567300000,-66985
15574500000,-66985
15574500000,-66876
15581700000,-66876
15581700000,-66767
15588900000,-66767
15588900000,-66658
15596100000,-66658
15596100000,-66549
15603300000,-66549
15603300000,-66441
15610500000,-66441
15610500000,-66333
15617700000,-66333
15617700000,-66225
15624900000,-66225
15624900000,-66117
15632100000,-66117
15632100000,-66009
15639300000,-66009
15639300000,-65901
15646500000,-65901
15646500000,-65794
15653700000,-65794
15653700000,-65687
15660900000,-65687
15660900000,-65580
15668100000,-65580
15668100000,-65473
15675300000,-65473
15675300000,-65366
15682500000,-65366
15682500000,-65259
15689700000,-65259
15689700000,-65153
15696900000,-65153
15696900000,-65047
15704100000,-65047
15704100000,-64941
15711300000,-64941
15711300000,-64835
15718500000,-64835
15718500000,-64729
15725700000,-64729
15725700000,-64623
15732900000,-64623
15732900000,-64518
15740100000,-64518
15740100000,-64413
15747300000,-64413
15747300000,-64308
15754500000,-64308
15754500000,-64203
15761700000,-64203
15761700000,-64098
15768900000,-64098
15768900000,-63994
15776100000,-63994
15776100000,-63890
15783300000,-63890
15783300000,-63786
15790500000,-63786
15790500000,-63682
15797700000,-63682
15797700000,-63578
15804900000,-63578
15804900000,-63474
15812100000,-63474
15812100000,-63371
15819300000,-63371
15819300000,-63268
15826500000,-63268
15826500000,-63165
15833700000,-63165
15833700000,-63062
15840900000,-63062
15840900000,-62959
15848100000,-62959
15848100000,-62856
15855300000,-62856
15855300000,-62754
15862500000,-62754
15862500000,-62652
15869700000,-62652
15869700000,-62550
15876900000,-62550
15876900000,-62448
15884100000,-62448
15884100000,-62346
15891300000,-62346
15891300000,-62244
15898500000,-62244
15898500000,-62143
15905700000,-62143
15905700000,-62042
15912900000,-62042
15912900000,-61941
15920100000,-61941
15920100000,-61840
15927300000,-61840
15927300000,-61739
15934500000,-61739
15934500000,-61638
15941700000,-61638
15941700000,-61538
15948900000,-61538
15948900000,-61438
15956100000,-61438
15956100000,-61338
15963300000,-61338
15963300000,-61238
15970500000,-61238
15970500000,-61138
15977700000,-61138
15977700000,-61038
15984900000,-61038
15984900000,-60939
15992100000,-60939
15992100000,-60840
15999300000,-60840
15999300000,-60741
16006500000,-60741
16006500000,-60642
16013700000,-60642
16013700000,-60543
16020900000,-60543
16020900000,-60444
16028100000,-60444
16028100000,-60346
16035300000,-60346
16035300000,-60248
16042500000,-60248
16042500000,-60150
16049700000,-60150
16049700000,-60052
16056900000,-60052
16056900000,-59954
16064100000,-59954
16064100000,-59856
16071300000,-59856
16071300000,-59758
16078500000,-59758
16078500000,-59661
16085700000,-59661
16085700000,-59564
16092900000,-59564
16092900000,-59467
16100100000,-59467
16100100000,-59370
16107300000,-59370
16107300000,-59273
16114500000,-59273
16114500000,-59176
16121700000,-59176
16121700000,-59080
16128900000,-59080
16128900000,-58984
16136100000,-58984
16136100000,-58888
16143300000,-58888
16143300000,-58792
16150500000,-58792
16150500000,-58696
16157700000,-58696
16157700000,-58600
16164900000,-58600
16164900000,-58505
16172100000,-58505
16172100000,-58410
16179300000,-58410
16179300000,-58315
16186500000,-58315
16186500000,-58220
16193700000,-58220
16193700000,-58125
16200900000,-58125
16200900000,-58030
16208100000,-58030
16208100000,-57935
16215300000,-57935
16215300000,-57841
16222500000,-57841
16222500000,-57747
16229700000,-57747
16229700000,-57653
16236900000,-57653
16236900000,-57559
16244100000,-57559
16244100000,-57465
16251300000,-57465
16251300000,-57371
16258500000,-57371
16258500000,-57278
16265700000,-57278
16265700000,-57185
16272900000,-57185
16272900000,-57092
16280100000,-57092
16280100000,-56999
16287300000,-56999
16287300000,-56906
16294500000,-56906
16294500000,-56813
16301700000,-56813
16301700000,-56720
16308900000,-56720
16308900000,-56628
16316100000,-56628
16316100000,-56536
16323300000,-56536
16323300000,-56444
16330500000,-56444
16330500000,-56352
16337700000,-56352
16337700000,-56260
16344900000,-56260
16344900000,-56168
16352100000,-56168
16352100000,-56077
16359300000,-56077
16359300000,-55986
16366500000,-55986
16366500000,-55895
16373700000,-55895
16373700000,-55804
16380900000,-55804
16380900000,-55713
16388100000,-55713
16388100000,-55622
16395300000,-55622
16395300000,-55531
16402500000,-55531
16402500000,-55441
16409700000,-55441
16409700000,-55351
16416900000,-55351
16416900000,-55261
16424100000,-55261
16424100000,-55171
16431300000,-55171
16431300000,-55081
16438500000,-55081
16438500000,-54991
16445700000,-54991
16445700000,-54901
16452900000,-54901
16452900000,-54812
16460100000,-54812
16460100000,-54723
16467300000,-54723
16467300000,-54634
16474500000,-54634
16474500000,-54545
16481700000,-54545
16481700000,-54456
16488900000,-54456
16488900000,-54367
16496100000,-54367
16496100000,-54278
16503300000,-54278
16503300000,-54190
16510500000,-54190
16510500000,-54102
16517700000,-54102
16517700000,-54014
16524900000,-54014
16524900000,-53926
16532100000,-53926
16532100000,-53838
16539300000,-53838
16539300000,-53750
16546500000,-53750
16546500000,-53662
16553700000,-53662
16553700000,-53575
16560900000,-53575
16560900000,-53488
16568100000,-53488
16568100000,-53401
16575300000,-53401
16575300000,-53314
16582500000,-53314
16582500000,-53227
16589700000,-53227
16589700000,-53140
16596900000,-53140
16596900000,-53053
16604100000,-53053
16604100000,-52967
16611300000,-52967
16611300000,-52881
16618500000,-52881
16618500000,-52795
16625700000,-52795
16625700000,-52709
16632900000,-52709
16632900000,-52623
16640100000,-52623
16640100000,-52537
16647300000,-52537
16647300000,-52451
16654500000,-52451
16654500000,-52366
16661700000,-52366
16661700000,-52281
16668900000,-52281
16668900000,-52196
16676100000,-52196
16676100000,-52111
16683300000,-52111
16683300000,-52026
16690500000,-52026
16690500000,-51941
16697700000,-51941
16697700000,-51856
16704900000,-51856
16704900000,-51772
16712100000,-51772
16712100000,-51688
16719300000,-51688
16719300000,-51604
16726500000,-51604
16726500000,-51520
16733700000,-51520
16733700000,-51436
16740900000,-51436
16740900000,-51352
16748100000,-51352
16748100000,-51268
16755300000,-51268
16755300000,-51185
16762500000,-51185
16762500000,-51102
16769700000,-51102
16769700000,-51019
16776900000,-51019
16776900000,-50936
16784100000,-50936
16784100000,-50853
16791300000,-50853
16791300000,-50770
16798500000,-50770
16798500000,-50687
16805700000,-50687
16805700000,-50604
16812900000,-50604
16812900000,-50522
16820100000,-50522
16820100000,-50440
16827300000,-50440
16827300000,-50358
16834500000,-50358
16834500000,-50276
16841700000,-50276
16841700000,-50194
16848900000,-50194
16848900000,-50112
16856100000,-50112
16856100000,-50030
16863300000,-50030
16863300000,-49949
16870500000,-49949
16870500000,-49868
16877700000,-49868
16877700000,-49787
16884900000,-49787
16884900000,-49706
16892100000,-49706
16892100000,-49625
16899300000,-49625
16899300000,-49544
16906500000,-49544
16906500000,-49463
16913700000,-49463
16913700000,-49382
16920900000,-49382
16920900000,-49302
16928100000,-49302
16928100000,-49222
16935300000,-49222
16935300000,-49142
16942500000,-49142
16942500000,-49062
16949700000,-49062
16949700000,-48982
16956900000,-48982
16956900000,-48902
16964100000,-48902
16964100000,-48822
16971300000,-48822
16971300000,-48743
16978500000,-48743
16978500000,-48664
16985700000,-48664
16985700000,-48585
16992900000,-48585
16992900000,-48506
17000100000,-48506
17000100000,-48427
17007300000,-48427
17007300000,-48348
17014500000,-48348
17014500000,-48269
17021700000,-48269
17021700000,-48190
17028900000,-48190
17028900000,-48112
17036100000,-48112
17036100000,-48034
17043300000,-48034
17043300000,-47956
17050500000,-47956
17050500000,-47878
17057700000,-47878
17057700000,-47800
17064900000,-47800
17064900000,-47722
17072100000,-47722
17072100000,-47644
17079300000,-47644
17079300000,-47566
17086500000,-47566
17086500000,-47489
17093700000,-47489
17093700000,-47412
17100900000,-47412
17100900000,-47335
17108100000,-47335
17108100000,-47258
17115300000,-47258
17115300000,-47181
17122500000,-47181
17122500000,-47104
17129700000,-47104
17129700000,-47027
17136900000,-47027
17136900000,-46950
17144100000,-46950
17144100000,-46874
17151300000,-46874
17151300000,-46798
17158500000,-46798
17158500000,-46722
17165700000,-46722
17165700000,-46646
17172900000,-46646
17172900000,-46570
17180100000,-46570
17180100000,-46494
17187300000,-46494
17187300000,-46418
17194500000,-46418
17194500000,-46342
17201700000,-46342
17201700000,-46267
17208900000,-46267
17208900000,-46192
17216100000,-46192
17216100000,-46117
17223300000,-46117
17223300000,-46042
17230500000,-46042
17230500000,-45967
17237700000,-45967
17237700000,-45892
17244900000,-45892
17244900000,-45817
17252100000,-45817
17252100000,-45742
17259300000,-45742
17259300000,-45668
17266500000,-45668
17266500000,-45594
17273700000,-45594
17273700000,-45520
17280900000,-45520
17280900000,-45446
17288100000,-45446
17288100000,-45372
17295300000,-45372
17295300000,-45298
17302500000,-45298
17302500000,-45224
17309700000,-45224
17309700000,-45150
17316900000,-45150
17316900000,-45076
17324100000,-45076
17324100000,-45003
17331300000,-45003
17331300000,-44930
17338500000,-44930
17338500000,-44857
17345700000,-44857
17345700000,-44784
17352900000,-44784
17352900000,-44711
17360100000,-44711
17360100000,-44638
17367300000,-44638
17367300000,-44565
17374500000,-44565
17374500000,-44492
17381700000,-44492
17381700000,-44420
17388900000,-44420
17388900000,-44348
17396100000,-44348
17396100000,-44276
17403300000,-44276
17403300000,-44204
17410500000,-44204
17410500000,-44132
17417700000,-44132
17417700000,-44060
17424900000,-44060
17424900000,-43988
17432100000,-43988
17432100000,-43916
17439300000,-43916
17439300000,-43845
17446500000,-43845
17446500000,-43774
17453700000,-43774
17453700000,-43703
17460900000,-43703
17460900000,-43632
17468100000,-43632
17468100000,-43561
17475300000,-43561
17475300000,-43490
17482500000,-43490
17482500000,-43419
17489700000,-43419
17489700000,-43348
17496900000,-43348
17496900000,-43277
17504100000,-43277
17504100000,-43207
17511300000,-43207
17511300000,-43137
17518500000,-43137
17518500000,-43067
17525700000,-43067
17525700000,-42997
17532900000,-42997
17532900000,-42927
17540100000,-42927
17540100000,-42857
17547300000,-42857
17547300000,-42787
17554500000,-42787
17554500000,-42717
17561700000,-42717
17561700000,-42647
17568900000,-42647
17568900000,-42578
17576100000,-42578
17576100000,-42509
17583300000,-42509
17583300000,-42440
17590500000,-42440
17590500000,-42371
17597700000,-42371
17597700000,-42302
17604900000,-42302
17604900000,-42233
17612100000,-42233
17612100000,-42164
17619300000,-42164
17619300000,-42095
17626500000,-42095
17626500000,-42026
17633700000,-42026
17633700000,-41958
17640900000,-41958
17640900000,-41890
17648100000,-41890
17648100000,-41822
17655300000,-41822
17655300000,-41754
17662500000,-41754
17662500000,-41686
17669700000,-41686
17669700000,-41618
17676900000,-41618
17676900000,-41550
17684100000,-41550
17684100000,-41482
17691300000,-41482
17691300000,-41414
17698500000,-41414
17698500000,-41347
17705700000,-41347
17705700000,-41280
17712900000,-41280
17712900000,-41213
17720100000,-41213
