time,pid_tb.proportional[31:0]
12701100000,8410
12701100000,8390
12708300000,8390
12708300000,8380
12715500000,8380
12715500000,8370
12722700000,8370
12722700000,8350
12729900000,8350
12729900000,8340
12737100000,8340
12737100000,8330
12744300000,8330
12744300000,8310
12751500000,8310
12751500000,8300
12758700000,8300
12758700000,8280
12765900000,8280
12765900000,8270
12773100000,8270
12773100000,8260
12780300000,8260
12780300000,8240
12787500000,8240
12787500000,8230
12794700000,8230
12794700000,8220
12801900000,8220
12801900000,8200
12809100000,8200
12809100000,8190
12816300000,8190
12816300000,8180
12823500000,8180
12823500000,8160
12830700000,8160
12830700000,8150
12837900000,8150
12837900000,8140
12845100000,8140
12845100000,8130
12852300000,8130
12852300000,8110
12859500000,8110
12859500000,8100
12866700000,8100
12866700000,8090
12873900000,8090
12873900000,8070
12881100000,8070
12881100000,8060
12888300000,8060
12888300000,8050
12895500000,8050
12895500000,8030
12902700000,8030
12902700000,8020
12909900000,8020
12909900000,8010
12917100000,8010
12917100000,7990
12924300000,7990
12924300000,7980
12931500000,7980
12931500000,7970
12938700000,7970
12938700000,7950
12945900000,7950
12945900000,7940
12953100000,7940
12953100000,7930
12960300000,7930
12960300000,7920
12967500000,7920
12967500000,7900
12974700000,7900
12974700000,7890
12981900000,7890
12981900000,7880
12989100000,7880
12989100000,7860
12996300000,7860
12996300000,7850
13003500000,7850
13003500000,7840
13010700000,7840
13010700000,7830
13017900000,7830
13017900000,7810
13025100000,7810
13025100000,7800
13032300000,7800
13032300000,7790
13039500000,7790
13039500000,7770
13046700000,7770
13046700000,7760
13053900000,7760
13053900000,7750
13061100000,7750
13061100000,7740
13068300000,7740
13068300000,7720
13075500000,7720
13075500000,7710
13082700000,7710
13082700000,7700
13089900000,7700
13089900000,7690
13097100000,7690
13097100000,7670
13104300000,7670
13104300000,7660
13111500000,7660
13111500000,7650
13118700000,7650
13118700000,7640
13125900000,7640
13125900000,7620
13133100000,7620
13133100000,7610
13140300000,7610
13140300000,7600
13147500000,7600
13147500000,7590
13154700000,7590
13154700000,7570
13161900000,7570
13161900000,7560
13169100000,7560
13169100000,7550
13176300000,7550
13176300000,7540
13183500000,7540
13183500000,7530
13190700000,7530
13190700000,7510
13197900000,7510
13197900000,7500
13205100000,7500
13205100000,7490
13212300000,7490
13212300000,7480
13219500000,7480
13219500000,7460
13226700000,7460
13226700000,7450
13233900000,7450
13233900000,7440
13241100000,7440
13241100000,7430
13248300000,7430
13248300000,7420
13255500000,7420
13255500000,7400
13262700000,7400
13262700000,7390
13269900000,7390
13269900000,7380
13277100000,7380
13277100000,7370
13284300000,7370
13284300000,7360
13291500000,7360
13291500000,7340
13298700000,7340
13298700000,7330
13305900000,7330
13305900000,7320
13313100000,7320
13313100000,7310
13320300000,7310
13320300000,7300
13327500000,7300
13327500000,7280
13334700000,7280
13334700000,7270
13341900000,7270
13341900000,7260
13349100000,7260
13349100000,7250
13356300000,7250
13356300000,7240
13363500000,7240
13363500000,7220
13370700000,7220
13370700000,7210
13377900000,7210
13377900000,7200
13385100000,7200
13385100000,7190
13392300000,7190
13392300000,7180
13399500000,7180
13399500000,7170
13406700000,7170
13406700000,7150
13413900000,7150
13413900000,7140
13421100000,7140
13421100000,7130
13428300000,7130
13428300000,7120
13435500000,7120
13435500000,7110
13442700000,7110
13442700000,7100
13449900000,7100
13449900000,7080
13457100000,7080
13457100000,7070
13464300000,7070
13464300000,7060
13471500000,7060
13471500000,7050
13478700000,7050
13478700000,7040
13485900000,7040
13485900000,7030
13493100000,7030
13493100000,7020
13500300000,7020
13500300000,7000
13507500000,7000
13507500000,6990
13514700000,6990
13514700000,6980
13521900000,6980
13521900000,6970
13529100000,6970
13529100000,6960
13536300000,6960
13536300000,6950
13543500000,6950
13543500000,6940
13550700000,6940
13550700000,6930
13557900000,6930
13557900000,6910
13565100000,6910
13565100000,6900
13572300000,6900
13572300000,6890
13579500000,6890
13579500000,6880
13586700000,6880
13586700000,6870
13593900000,6870
13593900000,6860
13601100000,6860
13601100000,6850
13608300000,6850
13608300000,6840
13615500000,6840
13615500000,6820
13622700000,6820
13622700000,6810
13629900000,6810
13629900000,6800
13637100000,6800
13637100000,6790
13644300000,6790
13644300000,6780
13651500000,6780
13651500000,6770
13658700000,6770
13658700000,6760
13665900000,6760
13665900000,6750
13673100000,6750
13673100000,6730
13680300000,6730
13680300000,6720
13687500000,6720
13687500000,6710
13694700000,6710
13694700000,6700
13701900000,6700
13701900000,6690
13709100000,6690
13709100000,6680
13716300000,6680
13716300000,6670
13723500000,6670
13723500000,6660
13730700000,6660
13730700000,6650
13737900000,6650
13737900000,6640
13745100000,6640
13745100000,6630
13752300000,6630
13752300000,6620
13759500000,6620
13759500000,6610
13766700000,6610
13766700000,6600
13773900000,6600
13773900000,6580
13781100000,6580
13781100000,6570
13788300000,6570
13788300000,6560
13795500000,6560
13795500000,6550
13802700000,6550
13802700000,6540
13809900000,6540
13809900000,6530
13817100000,6530
13817100000,6520
13824300000,6520
13824300000,6510
13831500000,6510
13831500000,6500
13838700000,6500
13838700000,6490
13845900000,6490
13845900000,6480
13853100000,6480
13853100000,6470
13860300000,6470
13860300000,6460
13867500000,6460
13867500000,6450
13874700000,6450
13874700000,6440
13881900000,6440
13881900000,6420
13889100000,6420
13889100000,6410
13896300000,6410
13896300000,6400
13903500000,6400
13903500000,6390
13910700000,6390
13910700000,6380
13917900000,6380
13917900000,6370
13925100000,6370
13925100000,6360
13932300000,6360
13932300000,6350
13939500000,6350
13939500000,6340
13946700000,6340
13946700000,6330
13953900000,6330
13953900000,6320
13961100000,6320
13961100000,6310
13968300000,6310
13968300000,6300
13975500000,6300
13975500000,6290
13982700000,6290
13982700000,6280
13989900000,6280
13989900000,6270
13997100000,6270
13997100000,6260
14004300000,6260
14004300000,6250
14011500000,6250
14011500000,6240
14018700000,6240
14018700000,6230
14025900000,6230
14025900000,6220
14033100000,6220
14033100000,6210
14040300000,6210
14040300000,6200
14047500000,6200
14047500000,6190
14054700000,6190
14054700000,6180
14061900000,6180
14061900000,6170
14069100000,6170
14069100000,6160
14076300000,6160
14076300000,6150
14083500000,6150
14083500000,6140
14090700000,6140
14090700000,6130
14097900000,6130
14097900000,6120
14105100000,6120
14105100000,6110
14112300000,6110
14112300000,6100
14119500000,6100
14119500000,6090
14126700000,6090
14126700000,6080
14133900000,6080
14133900000,6070
14141100000,6070
14141100000,6060
14148300000,6060
14148300000,6050
14155500000,6050
14155500000,6040
14162700000,6040
14162700000,6030
14169900000,6030
14169900000,6020
14177100000,6020
14177100000,6010
14184300000,6010
14184300000,6000
14191500000,6000
14191500000,5990
14198700000,5990
14198700000,5980
14205900000,5980
14205900000,5970
14213100000,5970
14213100000,5960
14220300000,5960
14220300000,5950
14227500000,5950
14227500000,5940
14234700000,5940
14234700000,5930
14249100000,5930
14249100000,5920
14256300000,5920
14256300000,5910
14263500000,5910
14263500000,5900
14270700000,5900
14270700000,5890
14277900000,5890
14277900000,5880
14285100000,5880
14285100000,5870
14292300000,5870
14292300000,5860
14299500000,5860
14299500000,5850
14306700000,5850
14306700000,5840
14313900000,5840
14313900000,5830
14321100000,5830
14321100000,5820
14328300000,5820
14328300000,5810
14335500000,5810
14335500000,5800
14342700000,5800
14342700000,5790
14349900000,5790
14349900000,5780
14357100000,5780
14357100000,5770
14364300000,5770
14364300000,5760
14371500000,5760
14371500000,5750
14378700000,5750
14378700000,5740
14385900000,5740
14385900000,5730
14393100000,5730
14393100000,5720
14400300000,5720
14400300000,5710
14407500000,5710
14407500000,5700
14421900000,5700
14421900000,5690
14429100000,5690
14429100000,5680
14436300000,5680
14436300000,5670
14443500000,5670
14443500000,5660
14450700000,5660
14450700000,5650
14457900000,5650
14457900000,5640
14465100000,5640
14465100000,5630
14472300000,5630
14472300000,5620
14479500000,5620
14479500000,5610
14486700000,5610
14486700000,5600
14493900000,5600
14493900000,5590
14501100000,5590
14501100000,5580
14508300000,5580
14508300000,5570
14522700000,5570
14522700000,5560
14529900000,5560
14529900000,5550
14537100000,5550
14537100000,5540
14544300000,5540
14544300000,5530
14551500000,5530
14551500000,5520
14558700000,5520
14558700000,5510
14565900000,5510
14565900000,5500
14573100000,5500
14573100000,5490
14587500000,5490
14587500000,5480
14594700000,5480
14594700000,5470
14601900000,5470
14601900000,5460
14609100000,5460
14609100000,5450
14616300000,5450
14616300000,5440
14623500000,5440
14623500000,5430
14630700000,5430
14630700000,5420
14637900000,5420
14637900000,5410
14652300000,5410
14652300000,5400
14659500000,5400
14659500000,5390
14666700000,5390
14666700000,5380
14673900000,5380
14673900000,5370
14681100000,5370
14681100000,5360
14688300000,5360
14688300000,5350
14695500000,5350
14695500000,5340
14709900000,5340
14709900000,5330
14717100000,5330
14717100000,5320
14724300000,5320
14724300000,5310
14731500000,5310
14731500000,5300
14738700000,5300
14738700000,5290
14745900000,5290
14745900000,5280
14753100000,5280
14753100000,5270
14767500000,5270
14767500000,5260
14774700000,5260
14774700000,5250
14781900000,5250
14781900000,5240
14789100000,5240
14789100000,5230
14796300000,5230
14796300000,5220
14803500000,5220
14803500000,5210
14817900000,5210
14817900000,5200
14825100000,5200
14825100000,5190
14832300000,5190
14832300000,5180
14839500000,5180
14839500000,5170
14846700000,5170
14846700000,5160
14861100000,5160
14861100000,5150
14868300000,5150
14868300000,5140
14875500000,5140
14875500000,5130
14882700000,5130
14882700000,5120
14889900000,5120
14889900000,5110
14904300000,5110
14904300000,5100
14911500000,5100
14911500000,5090
14918700000,5090
14918700000,5080
14925900000,5080
14925900000,5070
14933100000,5070
14933100000,5060
14947500000,5060
14947500000,5050
14954700000,5050
14954700000,5040
14961900000,5040
14961900000,5030
14969100000,5030
14969100000,5020
14983500000,5020
14983500000,5010
14990700000,5010
14990700000,5000
14997900000,5000
14997900000,4990
15005100000,4990
15005100000,4980
15012300000,4980
15012300000,4970
15026700000,4970
15026700000,4960
15033900000,4960
15033900000,4950
15041100000,4950
15041100000,4940
15048300000,4940
15048300000,4930
15062700000,4930
15062700000,4920
15069900000,4920
15069900000,4910
15077100000,4910
15077100000,4900
15084300000,4900
15084300000,4890
15098700000,4890
15098700000,4880
15105900000,4880
15105900000,4870
15113100000,4870
15113100000,4860
15120300000,4860
15120300000,4850
15134700000,4850
15134700000,4840
15141900000,4840
15141900000,4830
15149100000,4830
15149100000,4820
15156300000,4820
15156300000,4810
15170700000,4810
15170700000,4800
15177900000,4800
15177900000,4790
15185100000,4790
15185100000,4780
15192300000,4780
15192300000,4770
15206700000,4770
15206700000,4760
15213900000,4760
15213900000,4750
15221100000,4750
15221100000,4740
15235500000,4740
15235500000,4730
15242700000,4730
15242700000,4720
15249900000,4720
15249900000,4710
15264300000,4710
15264300000,4700
15271500000,4700
15271500000,4690
15278700000,4690
15278700000,4680
15293100000,4680
15293100000,4670
15300300000,4670
15300300000,4660
15307500000,4660
15307500000,4650
15321900000,4650
15321900000,4640
15329100000,4640
15329100000,4630
15336300000,4630
15336300000,4620
15350700000,4620
15350700000,4610
15357900000,4610
15357900000,4600
15365100000,4600
15365100000,4590
15379500000,4590
15379500000,4580
15386700000,4580
15386700000,4570
15393900000,4570
15393900000,4560
15408300000,4560
15408300000,4550
15415500000,4550
15415500000,4540
15422700000,4540
15422700000,4530
15437100000,4530
15437100000,4520
15444300000,4520
15444300000,4510
15451500000,4510
15451500000,4500
15465900000,4500
15465900000,4490
15473100000,4490
15473100000,4480
15480300000,4480
15480300000,4470
15494700000,4470
15494700000,4460
15501900000,4460
15501900000,4450
15516300000,4450
15516300000,4440
15523500000,4440
15523500000,4430
15530700000,4430
15530700000,4420
15545100000,4420
15545100000,4410
15552300000,4410
15552300000,4400
15559500000,4400
15559500000,4390
15573900000,4390
15573900000,4380
15581100000,4380
15581100000,4370
15595500000,4370
15595500000,4360
15602700000,4360
15602700000,4350
15617100000,4350
15617100000,4340
15624300000,4340
15624300000,4330
15631500000,4330
15631500000,4320
15645900000,4320
15645900000,4310
15653100000,4310
15653100000,4300
15667500000,4300
15667500000,4290
15674700000,4290
15674700000,4280
15689100000,4280
15689100000,4270
15696300000,4270
15696300000,4260
15710700000,4260
15710700000,4250
15717900000,4250
15717900000,4240
15732300000,4240
15732300000,4230
15739500000,4230
15739500000,4220
15746700000,4220
15746700000,4210
15761100000,4210
15761100000,4200
15768300000,4200
15768300000,4190
15782700000,4190
15782700000,4180
15789900000,4180
15789900000,4170
15804300000,4170
15804300000,4160
15811500000,4160
15811500000,4150
15825900000,4150
15825900000,4140
15833100000,4140
15833100000,4130
15847500000,4130
15847500000,4120
15854700000,4120
15854700000,4110
15861900000,4110
15861900000,4100
15876300000,4100
15876300000,4090
15883500000,4090
15883500000,4080
15897900000,4080
15897900000,4070
15905100000,4070
15905100000,4060
15919500000,4060
15919500000,4050
15933900000,4050
15933900000,4040
15941100000,4040
15941100000,4030
15955500000,4030
15955500000,4020
15962700000,4020
15962700000,4010
15977100000,4010
15977100000,4000
15984300000,4000
15984300000,3990
15998700000,3990
15998700000,3980
16005900000,3980
16005900000,3970
16020300000,3970
16020300000,3960
16027500000,3960
16027500000,3950
16041900000,3950
16041900000,3940
16056300000,3940
16056300000,3930
16063500000,3930
16063500000,3920
16077900000,3920
16077900000,3910
16085100000,3910
16085100000,3900
16099500000,3900
16099500000,3890
16106700000,3890
16106700000,3880
16121100000,3880
16121100000,3870
16135500000,3870
16135500000,3860
16142700000,3860
16142700000,3850
16157100000,3850
16157100000,3840
16164300000,3840
16164300000,3830
16178700000,3830
16178700000,3820
16193100000,3820
16193100000,3810
16200300000,3810
16200300000,3800
16214700000,3800
16214700000,3790
16221900000,3790
16221900000,3780
16236300000,3780
16236300000,3770
16250700000,3770
16250700000,3760
16257900000,3760
16257900000,3750
16272300000,3750
16272300000,3740
16279500000,3740
16279500000,3730
16293900000,3730
16293900000,3720
16308300000,3720
16308300000,3710
16315500000,3710
16315500000,3700
16329900000,3700
16329900000,3690
16344300000,3690
16344300000,3680
16351500000,3680
16351500000,3670
16365900000,3670
16365900000,3660
16380300000,3660
16380300000,3650
16394700000,3650
16394700000,3640
16401900000,3640
16401900000,3630
16416300000,3630
16416300000,3620
16430700000,3620
16430700000,3610
16437900000,3610
16437900000,3600
16452300000,3600
16452300000,3590
16466700000,3590
16466700000,3580
16481100000,3580
16481100000,3570
16488300000,3570
16488300000,3560
16502700000,3560
16502700000,3550
16517100000,3550
16517100000,3540
16524300000,3540
16524300000,3530
16538700000,3530
16538700000,3520
16553100000,3520
16553100000,3510
16567500000,3510
16567500000,3500
16581900000,3500
16581900000,3490
16589100000,3490
16589100000,3480
16603500000,3480
16603500000,3470
16617900000,3470
16617900000,3460
16632300000,3460
16632300000,3450
16639500000,3450
16639500000,3440
16653900000,3440
16653900000,3430
16668300000,3430
16668300000,3420
16682700000,3420
16682700000,3410
16697100000,3410
16697100000,3400
16704300000,3400
16704300000,3390
16718700000,3390
16718700000,3380
16733100000,3380
16733100000,3370
16747500000,3370
16747500000,3360
16754700000,3360
16754700000,3350
16769100000,3350
16769100000,3340
16783500000,3340
16783500000,3330
16797900000,3330
16797900000,3320
16812300000,3320
16812300000,3310
16826700000,3310
16826700000,3300
16841100000,3300
16841100000,3290
16855500000,3290
16855500000,3280
16862700000,3280
16862700000,3270
16877100000,3270
16877100000,3260
16891500000,3260
16891500000,3250
16905900000,3250
16905900000,3240
16920300000,3240
16920300000,3230
16934700000,3230
16934700000,3220
16949100000,3220
16949100000,3210
16963500000,3210
16963500000,3200
16970700000,3200
16970700000,3190
16985100000,3190
16985100000,3180
16999500000,3180
16999500000,3170
17013900000,3170
17013900000,3160
17028300000,3160
17028300000,3150
17042700000,3150
17042700000,3140
17057100000,3140
17057100000,3130
17071500000,3130
17071500000,3120
17085900000,3120
17085900000,3110
17100300000,3110
17100300000,3100
17114700000,3100
17114700000,3090
17129100000,3090
17129100000,3080
17143500000,3080
17143500000,3070
17157900000,3070
17157900000,3060
17172300000,3060
17172300000,3050
17186700000,3050
17186700000,3040
17201100000,3040
17201100000,3030
17215500000,3030
17215500000,3020
17229900000,3020
17229900000,3010
17244300000,3010
17244300000,3000
17258700000,3000
17258700000,2990
17273100000,2990
17273100000,2980
17287500000,2980
17287500000,2970
17309100000,2970
17309100000,2960
17323500000,2960
17323500000,2950
17337900000,2950
17337900000,2940
17352300000,2940
17352300000,2930
17366700000,2930
17366700000,2920
17381100000,2920
17381100000,2910
17395500000,2910
17395500000,2900
17409900000,2900
17409900000,2890
17424300000,2890
17424300000,2880
17438700000,2880
17438700000,2870
17453100000,2870
17453100000,2860
17474700000,2860
17474700000,2850
17489100000,2850
17489100000,2840
17503500000,2840
17503500000,2830
17517900000,2830
17517900000,2820
17532300000,2820
17532300000,2810
17553900000,2810
17553900000,2800
17568300000,2800
17568300000,2790
17582700000,2790
17582700000,2780
17597100000,2780
17597100000,2770
17618700000,2770
17618700000,2760
17633100000,2760
17633100000,2750
17647500000,2750
17647500000,2740
17669100000,2740
17669100000,2730
17683500000,2730
17683500000,2720
17697900000,2720
17697900000,2710
17712300000,2710
17712300000,2700
17733900000,2700
17733900000,2690
17748300000,2690
17748300000,2680
17762700000,2680
17762700000,2670
17784300000,2670
17784300000,2660
17798700000,2660
17798700000,2650
17813100000,2650
17813100000,2640
17827500000,2640
17827500000,2630
17849100000,2630
17849100000,2620
17863500000,2620
17863500000,2610
17877900000,2610
17877900000,2600
17899500000,2600
17899500000,2590
17913900000,2590
17913900000,2580
17928300000,2580
17928300000,2570
17949900000,2570
17949900000,2560
17964300000,2560
17964300000,2550
17978700000,2550
17978700000,2540
18000300000,2540
18000300000,2530
18014700000,2530
18014700000,2520
18036300000,2520
18036300000,2510
18050700000,2510
18050700000,2500
18065100000,2500
18065100000,2490
18086700000,2490
18086700000,2480
18108300000,2480
18108300000,2470
18122700000,2470
18122700000,2460
18144300000,2460
18144300000,2450
18158700000,2450
18158700000,2440
18180300000,2440
18180300000,2430
18194700000,2430
18194700000,2420
18216300000,2420
18216300000,2410
18230700000,2410
18230700000,2400
18252300000,2400
18252300000,2390
18273900000,2390
18273900000,2380
18288300000,2380
18288300000,2370
18309900000,2370
18309900000,2360
18331500000,2360
18331500000,2350
18345900000,2350
18345900000,2340
18367500000,2340
18367500000,2330
18389100000,2330
18389100000,2320
18403500000,2320
18403500000,2310
18425100000,2310
18425100000,2300
18446700000,2300
18446700000,2290
18461100000,2290
18461100000,2280
18482700000,2280
18482700000,2270
18504300000,2270
18504300000,2260
18518700000,2260
18518700000,2250
18540300000,2250
18540300000,2240
18561900000,2240
18561900000,2230
18576300000,2230
18576300000,2220
18597900000,2220
18597900000,2210
18619500000,2210
18619500000,2200
18641100000,2200
18641100000,2190
18655500000,2190
18655500000,2180
18677100000,2180
18677100000,2170
18698700000,2170
18698700000,2160
18720300000,2160
18720300000,2150
18734700000,2150
18734700000,2140
18756300000,2140
18756300000,2130
18777900000,2130
18777900000,2120
18799500000,2120
18799500000,2110
18821100000,2110
18821100000,2100
18842700000,2100
18842700000,2090
18864300000,2090
18864300000,2080
18893100000,2080
18893100000,2070
18907500000,2070
18907500000,2060
18936300000,2060
18936300000,2050
18957900000,2050
18957900000,2040
18979500000,2040
18979500000,2030
19001100000,2030
19001100000,2020
19022700000,2020
19022700000,2010
19044300000,2010
19044300000,2000
19065900000,2000
19065900000,1990
19087500000,1990
19087500000,1980
19109100000,1980
19109100000,1970
19130700000,1970
19130700000,1960
19159500000,1960
19159500000,1950
19181100000,1950
19181100000,1940
19202700000,1940
19202700000,1930
19224300000,1930
19224300000,1920
19245900000,1920
19245900000,1910
19274700000,1910
19274700000,1900
19296300000,1900
19296300000,1890
19317900000,1890
19317900000,1880
19339500000,1880
19339500000,1870
19361100000,1870
19361100000,1860
19389900000,1860
19389900000,1850
19411500000,1850
19411500000,1840
19433100000,1840
19433100000,1830
19454700000,1830
19454700000,1820
19483500000,1820
19483500000,1810
19505100000,1810
19505100000,1800
19533900000,1800
19533900000,1790
19555500000,1790
19555500000,1780
19577100000,1780
19577100000,1770
19605900000,1770
19605900000,1760
19627500000,1760
19627500000,1750
19656300000,1750
19656300000,1740
19685100000,1740
19685100000,1730
19706700000,1730
19706700000,1720
19735500000,1720
19735500000,1710
19764300000,1710
19764300000,1700
19785900000,1700
19785900000,1690
19814700000,1690
19814700000,1680
19843500000,1680
19843500000,1670
19865100000,1670
19865100000,1660
19893900000,1660
19893900000,1650
19922700000,1650
19922700000,1640
19951500000,1640
19951500000,1630
19980300000,1630
19980300000,1620
20001900000,1620
20001900000,1610
20030700000,1610
20030700000,1600
20059500000,1600
20059500000,1590
20088300000,1590
20088300000,1580
20117100000,1580
20117100000,1570
20145900000,1570
20145900000,1560
20174700000,1560
20174700000,1550
20203500000,1550
20203500000,1540
20232300000,1540
20232300000,1530
20261100000,1530
20261100000,1520
20289900000,1520
20289900000,1510
20318700000,1510
20318700000,1500
20347500000,1500
20347500000,1490
20376300000,1490
20376300000,1480
20405100000,1480
20405100000,1470
20433900000,1470
20433900000,1460
20462700000,1460
20462700000,1450
20498700000,1450
20498700000,1440
20527500000,1440
20527500000,1430
20556300000,1430
20556300000,1420
20585100000,1420
20585100000,1410
20621100000,1410
20621100000,1400
20649900000,1400
20649900000,1390
20685900000,1390
20685900000,1380
20714700000,1380
20714700000,1370
20750700000,1370
20750700000,1360
20779500000,1360
20779500000,1350
20815500000,1350
20815500000,1340
20851500000,1340
20851500000,1330
20880300000,1330
20880300000,1320
20916300000,1320
20916300000,1310
20952300000,1310
20952300000,1300
20988300000,1300
20988300000,1290
21017100000,1290
21017100000,1280
21053100000,1280
21053100000,1270
21089100000,1270
21089100000,1260
21125100000,1260
21125100000,1250
21161100000,1250
21161100000,1240
21204300000,1240
21204300000,1230
21240300000,1230
21240300000,1220
21276300000,1220
21276300000,1210
21312300000,1210
21312300000,1200
21348300000,1200
21348300000,1190
21384300000,1190
21384300000,1180
21427500000,1180
21427500000,1170
21463500000,1170
21463500000,1160
21499500000,1160
21499500000,1150
21542700000,1150
21542700000,1140
21578700000,1140
21578700000,1130
21608300000,1130
21608300000,0
21615100000,0
21615100000,1120
21622300000,1120
21622300000,438620
21636700000,438620
21636700000,438510
21643900000,438510
21643900000,394000
21651100000,394000
21651100000,376820
21658300000,376820
21658300000,359620
21665500000,359620
21665500000,346900
21672700000,346900
21672700000,333130
21679900000,333130
21679900000,320010
21687100000,320010
21687100000,307080
21694300000,307080
21694300000,294740
21701500000,294740
21701500000,282850
21708700000,282850
21708700000,271430
21715900000,271430
21715900000,260440
21723100000,260440
21723100000,249870
21730300000,249870
21730300000,239700
21737500000,239700
21737500000,229920
21744700000,229920
21744700000,220510
21751900000,220510
21751900000,211450
21759100000,211450
21759100000,202740
21766300000,202740
21766300000,194370
21773500000,194370
21773500000,186300
21780700000,186300
21780700000,178550
21787900000,178550
21787900000,171090
21795100000,171090
21795100000,163910
21802300000,163910
21802300000,157010
21809500000,157010
21809500000,150370
21816700000,150370
21816700000,143980
21823900000,143980
21823900000,137840
21831100000,137840
21831100000,131930
21838300000,131930
21838300000,126240
21845500000,126240
21845500000,120770
21852700000,120770
21852700000,115510
21859900000,115510
21859900000,110450
21867100000,110450
21867100000,105580
21874300000,105580
21874300000,100890
21881500000,100890
21881500000,96390
21888700000,96390
21888700000,92060
21895900000,92060
21895900000,87890
21903100000,87890
21903100000,83880
21910300000,83880
21910300000,80020
21917500000,80020
21917500000,76320
21924700000,76320
21924700000,72750
21931900000,72750
21931900000,69320
21939100000,69320
21939100000,66020
21946300000,66020
21946300000,62840
21953500000,62840
21953500000,59790
21960700000,59790
21960700000,56850
21967900000,56850
21967900000,54030
21975100000,54030
21975100000,51310
21982300000,51310
21982300000,48700
21989500000,48700
21989500000,46190
21996700000,46190
21996700000,43780
22003900000,43780
22003900000,41450
22011100000,41450
22011100000,39220
22018300000,39220
22018300000,37070
22025500000,37070
22025500000,35000
22032700000,35000
22032700000,33020
22039900000,33020
22039900000,31110
22047100000,31110
22047100000,29270
22054300000,29270
22054300000,27500
22061500000,27500
22061500000,25810
22068700000,25810
22068700000,24170
22075900000,24170
22075900000,22600
22083100000,22600
22083100000,21090
22090300000,21090
22090300000,19640
22097500000,19640
22097500000,18250
22104700000,18250
22104700000,16910
22111900000,16910
22111900000,15620
22119100000,15620
22119100000,14380
22126300000,14380
22126300000,13180
22133500000,13180
22133500000,12040
22140700000,12040
22140700000,10940
22147900000,10940
22147900000,9880
22155100000,9880
22155100000,8860
22162300000,8860
22162300000,7890
22169500000,7890
22169500000,6950
22176700000,6950
22176700000,6040
22183900000,6040
22183900000,5180
22191100000,5180
22191100000,4340
22198300000,4340
22198300000,3540
22205500000,3540
22205500000,2770
22212700000,2770
22212700000,2030
22219900000,2030
22219900000,1320
22227100000,1320
22227100000,640
22234300000,640
22234300000,-10
22241500000,-10
22241500000,-640
22248700000,-640
22248700000,-1240
22255900000,-1240
22255900000,-1820
22263100000,-1820
22263100000,-2380
22270300000,-2380
22270300000,-2920
22277500000,-2920
22277500000,-3430
22284700000,-3430
22284700000,-3930
22291900000,-3930
22291900000,-4400
22299100000,-4400
22299100000,-4860
22306300000,-4860
22306300000,-5300
22313500000,-5300
22313500000,-5720
22320700000,-5720
22320700000,-6120
22327900000,-6120
22327900000,-6510
22335100000,-6510
22335100000,-6880
22342300000,-6880
22342300000,-7230
22349500000,-7230
22349500000,-7570
22356700000,-7570
22356700000,-7900
22363900000,-7900
22363900000,-8210
22371100000,-8210
22371100000,-8520
22378300000,-8520
22378300000,-8800
22385500000,-8800
22385500000,-9080
22392700000,-9080
22392700000,-9350
22399900000,-9350
22399900000,-9600
22407100000,-9600
22407100000,-9840
22414300000,-9840
22414300000,-10080
22421500000,-10080
22421500000,-10300
22428700000,-10300
22428700000,-10520
22435900000,-10520
22435900000,-10720
22443100000,-10720
22443100000,-10920
22450300000,-10920
22450300000,-11100
22457500000,-11100
22457500000,-11280
22464700000,-11280
22464700000,-11460
22471900000,-11460
22471900000,-11620
22479100000,-11620
22479100000,-11780
22486300000,-11780
22486300000,-11930
22493500000,-11930
22493500000,-12070
22500700000,-12070
22500700000,-12210
22507900000,-12210
22507900000,-12340
22515100000,-12340
22515100000,-12470
22522300000,-12470
22522300000,-12590
22529500000,-12590
22529500000,-12700
22536700000,-12700
22536700000,-12810
22543900000,-12810
22543900000,-12910
22551100000,-12910
22551100000,-13010
22558300000,-13010
22558300000,-13110
22565500000,-13110
22565500000,-13200
22572700000,-13200
22572700000,-13280
22579900000,-13280
22579900000,-13360
22587100000,-13360
22587100000,-13440
22594300000,-13440
22594300000,-13510
22601500000,-13510
22601500000,-13580
22608700000,-13580
22608700000,-13650
22615900000,-13650
22615900000,-13710
22623100000,-13710
22623100000,-13770
22630300000,-13770
22630300000,-13830
22637500000,-13830
22637500000,-13880
22644700000,-13880
22644700000,-13930
22651900000,-13930
22651900000,-13980
22659100000,-13980
22659100000,-14020
22666300000,-14020
22666300000,-14060
22673500000,-14060
22673500000,-14100
22680700000,-14100
22680700000,-14140
22687900000,-14140
22687900000,-14170
22695100000,-14170
22695100000,-14210
22702300000,-14210
22702300000,-14240
22709500000,-14240
22709500000,-14260
22716700000,-14260
22716700000,-14290
22723900000,-14290
22723900000,-14310
22731100000,-14310
22731100000,-14340
22738300000,-14340
22738300000,-14360
22745500000,-14360
22745500000,-14370
22752700000,-14370
22752700000,-14390
22759900000,-14390
22759900000,-14410
22767100000,-14410
22767100000,-14420
22774300000,-14420
22774300000,-14430
22781500000,-14430
22781500000,-14450
22788700000,-14450
22788700000,-14460
22803100000,-14460
22803100000,-14470
22810300000,-14470
22810300000,-14480
22824700000,-14480
22824700000,-14490
22889500000,-14490
22889500000,-14480
22903900000,-14480
22903900000,-14470
22918300000,-14470
22918300000,-14460
